airportid,name,city,country,iata,icao,latitude,longitude,altitude,timezone,dst,tz,type,source
11890,Câmpia Turzii Air Base,Câmpia Turzii,Romania,,LRCT,46.502300262451170,23.885900497436523,1083,\N,\N,\N,airport,OurAirports
11891,Mărculeşti International Airport,Mărculeşti,Moldova,,LUBM,47.862701416015625,28.212799072265625,312,\N,\N,\N,airport,OurAirports
11892,Cahul International Airport,Cahul,Moldova,,LUCH,45.843799591100000,28.263700485199998,652,\N,\N,\N,airport,OurAirports
11893,Tiraspol Airport,Tiraspol,Moldova,,LUTR,46.868099212646484,29.590599060058594,141,\N,\N,\N,airport,OurAirports
11900,Dawadmi Domestic Airport,"",Saudi Arabia,,OEDM,24.449900000000000,44.121201000000000,3026,\N,\N,\N,airport,OurAirports
11907,Rayak Air Base,Rayak,Lebanon,,OLRA,33.850799560546875,35.987701416015625,3018,\N,\N,\N,airport,OurAirports
11910,Rafiqui Air Base,Shorkot,Pakistan,,OPRQ,30.758100509643555,72.282501220703120,492,\N,\N,\N,airport,OurAirports
11904,Hamadan Air Base,Hamadan,Iran (Islamic Republic of),,OIHS,35.211601257324220,48.653400421142580,5609,\N,\N,\N,airport,OurAirports
11914,Al Sahra Army Air Field,Tikrit,Iraq,,ORSH,34.673198699951170,43.542999267578125,451,\N,\N,\N,airport,OurAirports
11915,Tall Afar Army Air Field,Tall Afar,Iraq,,ORTF,36.283100128173830,42.402999877929690,996,\N,\N,\N,airport,OurAirports
11916,Al Taji Army Air Field,Taji,Iraq,,ORTI,33.523899078369140,44.256698608398440,121,\N,\N,\N,airport,OurAirports
11917,Ubaydah Bin Al Jarrah Airport,Al Cut,Iraq,,ORUB,32.481998443603516,45.757099151611330,68,\N,\N,\N,airport,OurAirports
11920,Gangshan Air Force Base,Gangshan,Taiwan,,RCAY,22.782499313354492,120.263000488281250,34,\N,\N,\N,airport,OurAirports
11921,Asahikawa Airport,"",Japan,,RJCA,43.795200347900390,142.363006591796880,377,\N,\N,\N,airport,OurAirports
11942,Tunja Airport,Tunja,Colombia,,SKTJ,5.541380000000000,-73.344500000000000,8940,\N,\N,\N,airport,OurAirports
11949,Kant Air Base,Kant,Kyrgyzstan,,UAFW,42.853199005126950,74.846496582031250,2549,\N,\N,\N,airport,OurAirports
11950,Ayaguz Airport,Ayaguz,Kazakhstan,,UASA,47.918598175048830,80.452796936035160,2119,\N,\N,\N,airport,OurAirports
11951,Chelkar Airport,Chelkar,Kazakhstan,,UATR,47.904998779296875,59.619998931884766,0,\N,\N,\N,airport,OurAirports
11952,Kyzyl-Syr Airport,Kyzyl-Syr,Russia,,UENK,63.884998321533200,122.777000427246100,331,\N,\N,\N,airport,OurAirports
11954,Belaya Gora Airport,"",Russia,,UESG,68.556602478027340,146.231506347656250,118,\N,\N,\N,airport,OurAirports
11955,Dzhermuk Airport,Dzhermuk,Armenia,,UGEJ,39.824001312300000,45.673999786399996,0,\N,\N,\N,airport,OurAirports
11956,Kamenny Ruchey Naval Air Base,Sovetskaya Gavan,Russia,,UHKG,49.235702514648440,140.193099975585940,659,\N,\N,\N,airport,OurAirports
11958,Omsukchan Airport,Omsukchan,Russia,,UHMF,62.457000732421875,155.744995117187500,1732,\N,\N,\N,airport,OurAirports
11959,Chaybukha Airport,Chaybukha,Russia,,UHMG,61.834999084472656,160.548004150390620,207,\N,\N,\N,airport,OurAirports
11960,Keperveem Airport,Keperveem,Russia,,UHMK,67.845001220700000,166.139999390000000,623,\N,\N,\N,airport,OurAirports
11961,Magadan-13 Airport,Magadan,Russia,,UHMT,59.623298645019530,150.921997070312500,164,\N,\N,\N,airport,OurAirports
11963,Palana Airport,Palana,Russia,,UHPL,59.081699371337890,159.888000488281250,112,\N,\N,\N,airport,OurAirports
11964,Zheleznogorsk Airport,Zheleznogorsk-Ilimsky,Russia,,UIBV,56.487701416015625,104.106002807617190,1946,\N,\N,\N,airport,OurAirports
11965,Gvardeyskoe Air Base,Sarabuz,Ukraine,,UKFG,45.115001678466800,33.977001190185550,721,\N,\N,\N,airport,OurAirports
11966,Saki Air Base,Saki,Ukraine,,UKFI,45.092998504638670,33.595001220703125,36,\N,\N,\N,airport,OurAirports
11967,Dzhankoy Airport,Dzhankoy,Ukraine,,UKFY,45.700901031494140,34.418899536132810,75,\N,\N,\N,airport,OurAirports
11968,Ozerne Air Base,Zhytomyr,Ukraine,,UKKO,50.158298492431640,28.738300323486328,761,\N,\N,\N,airport,OurAirports
11969,Severomorsk-1 Naval Air Base,Severomorsk,Russia,,ULAK,69.031669616699220,33.418331146240234,239,\N,\N,\N,airport,OurAirports
11924,Jungwon Air Base,"",Republic of Korea,,RKTI,37.029998779296875,127.885002136230470,281,\N,\N,\N,airport,OurAirports
11947,Metropolitano Airport,"",Venezuela (Bolivarian Republic of),,SVMP,10.133169174194336,-66.787826538085940,574,\N,\N,\N,airport,OurAirports
11972,Staraya Russa Airport,Staraya Russa,Russia,,ULNR,57.961399078369140,31.384399414062500,52,\N,\N,\N,airport,OurAirports
11973,Peski Airport,Petrozavodsk,Russia,,ULPP,61.831943511962890,34.295555114746094,0,\N,\N,\N,airport,OurAirports
11974,Baranavichi Air Base,Baranavichi,Belarus,,UMMA,53.099998474121094,26.049999237060547,0,\N,\N,\N,airport,OurAirports
11975,Babruisk Air Base,Babruisk,Belarus,,UMNB,53.105000000000000,29.205000000000000,502,\N,\N,\N,airport,OurAirports
11976,Severo-Eniseysk Airport,Severo-Eniseysk,Russia,,UNIS,60.373298645019530,93.011703491210940,1706,\N,\N,\N,airport,OurAirports
11977,Sharypovo Airport,Sharypovo,Russia,,UNKO,55.454914093000000,89.173881530800000,1099,\N,\N,\N,airport,OurAirports
11978,Omsk Severny Airport,Omsk,Russia,,UNOS,54.974998474100000,73.555000305200000,0,\N,\N,\N,airport,OurAirports
11979,Nagurskoye,Murmansk,Russia,,UODN,80.803207000000000,47.663586000000000,59,\N,\N,\N,airport,OurAirports
11980,Svetlogorsk Airport,Svetlogorsk,Russia,,UOIG,66.839996337890620,88.403335571289060,394,\N,\N,\N,airport,OurAirports
11981,Valek Airport,Valek,Russia,,UOOW,69.396903991699220,88.353683471679690,108,\N,\N,\N,airport,OurAirports
11982,Khanskaya Airport,Maykop,Russia,,URKH,44.680000305175780,40.034999847412110,600,\N,\N,\N,airport,OurAirports
11983,Dudinka Airport,Dudinka,Russia,,UROD,69.375000000000000,86.156669616699220,82,\N,\N,\N,airport,OurAirports
11985,Tashkent East Airport,Tashkent,Uzbekistan,,UTTP,41.312698364257810,69.391403198242190,1574,\N,\N,\N,airport,OurAirports
11986,Myachkovo Airport,Moscow,Russia,,UUBM,55.560001373300000,37.985000610400000,410,\N,\N,\N,airport,OurAirports
11987,Tretyakovo Airport,Lukhovitsy,Russia,,UUMT,54.904998779299994,39.026668548599990,515,\N,\N,\N,airport,OurAirports
11988,Yermolino Airport,Balabanovo,Russia,,UUWE,55.228332519500000,36.608333587600000,640,\N,\N,\N,airport,OurAirports
11990,Izhma Airport,Izhma,Russia,,UUYV,65.031700134277340,53.970001220703125,230,\N,\N,\N,airport,OurAirports
11991,Borisoglebskoye Airport,Kazan,Russia,,UWKG,55.866699218750000,49.133300781250000,213,\N,\N,\N,airport,OurAirports
11993,Maksimovka Airport,Ufa,Russia,,UWUM,54.830001831054690,56.168300628662110,325,\N,\N,\N,airport,OurAirports
11994,Buguruslan Severny Airport,Buguruslan,Russia,,UWWB,53.718399047899990,52.371898651100000,728,\N,\N,\N,airport,OurAirports
11995,Bezymyanka Airfield,Samara,Russia,,UWWG,53.220001220703125,50.325000762939450,135,\N,\N,\N,airport,OurAirports
12004,Changi Air Base (East),Singapore,Singapore,,WSAC,1.344140052800000,104.009002686000000,22,\N,\N,\N,airport,OurAirports
12005,Soltsy-2 Air Base,Soltsy,Russia,,XLLL,58.139545440673830,30.330419540405273,266,\N,\N,\N,airport,OurAirports
12006,Severomorsk-3 Naval Air Base,Severomorsk,Russia,,XLMV,68.866668701171880,33.716667175292970,564,\N,\N,\N,airport,OurAirports
12007,Fedotovo Naval Air Base,Kipelovo,Russia,,XLWF,59.188301086425780,39.123298645019530,574,\N,\N,\N,airport,OurAirports
12008,Lebyazhye Air Base,Kamyshin,Russia,,XRWL,50.201698303200004,45.208301544200000,381,\N,\N,\N,airport,OurAirports
12009,Smolensk North Airport,Smolensk,Russia,,XUBS,54.824000000000000,32.025000000000000,820,\N,\N,\N,airport,OurAirports
12010,Rtishchevo Air Base,Rtishchevo,Russia,,XWPR,52.297316667000000,43.724100000000000,673,\N,\N,\N,airport,OurAirports
12049,Sunchon Air Base,Sunchon,North Korea,,ZKSC,39.415699000000000,125.894997000000000,141,\N,\N,\N,airport,OurAirports
12057,Shenyang Dongta Airport,Shenyang,China,,ZYYY,41.784400939941406,123.496002197265620,0,\N,\N,\N,airport,OurAirports
3501,Robinson Army Air Field,Robinson,United States of America,,KRBM,34.850101470000000,-92.300201420000000,587,-6,A,America/Chicago,airport,OurAirports
3507,Hurlburt Field,Mary Esther,United States of America,,KHRT,30.427799224853516,-86.689300537109380,38,-6,A,America/Chicago,airport,OurAirports
3592,Tonopah Test Range Airport,Tonopah,United States of America,,KTNX,37.798801422100000,-116.780998230000000,5549,-8,A,America/Los_Angeles,airport,OurAirports
3607,San Nicolas Island Nolf Airport,San Nicolas Island,United States of America,,KNSI,33.239799499511720,-119.458000183105470,506,-8,A,America/Los_Angeles,airport,OurAirports
3616,Scappoose Industrial Airpark,San Luis,United States of America,,KSPB,45.770999908447266,-122.861999511718750,58,-8,A,America/Los_Angeles,airport,OurAirports
3632,Wright Aaf (Fort Stewart)/Midcoast Regional Airport,Wright,United States of America,,KLHW,31.889099120000000,-81.562301640000000,45,-5,A,America/New_York,airport,OurAirports
3656,Cherry Point MCAS /Cunningham Field/,Cherry Point,United States of America,,KNKT,34.900901790000000,-76.880699160000000,29,-5,A,America/New_York,airport,OurAirports
3707,New River MCAS /H/ /Mccutcheon Fld/ Airport,Jacksonville,United States of America,,KNCA,34.708400730000000,-77.439697270000000,26,-5,A,America/New_York,airport,OurAirports
3765,Chandler Municipal Airport,Chandler,United States of America,,KCHD,33.269100000000000,-111.810997000000000,1243,-7,A,America/Phoenix,airport,OurAirports
6482,Concord Regional Airport,Concord,United States of America,,KJQF,35.387798000000000,-80.709099000000000,705,-5,A,America/New_York,airport,OurAirports
6838,Marquette Airport,Marquette,United States of America,,KMQT,46.533901214599610,-87.561401367187500,1424,-5,A,America/New_York,airport,OurAirports
6876,Brown County Airport,Georgetown,United States of America,,KGEO,38.881900787353516,-83.882698059082030,958,-5,U,America/New_York,airport,OurAirports
6948,NAS Fort Worth JRB/Carswell Field,Dallas,United States of America,,KNFW,32.769199370000000,-97.441497800000000,650,-6,A,America/Chicago,airport,OurAirports
6995,Deland Municipal Sidney H Taylor Field,DeLand,United States of America,,KDED,29.066999440000000,-81.283798220000000,79,-5,A,America/New_York,airport,OurAirports
6996,Haller Airpark,Green Cove Springs,United States of America,,7FL4,29.904057000000000,-81.685150000000000,75,-5,A,America/New_York,airport,OurAirports
7126,Phoenix Goodyear Airport,Goodyear,United States of America,,KGYR,33.422500610400000,-112.375999451000000,968,-7,N,America/Phoenix,airport,OurAirports
7496,Cecil Airport,Jacksonville,United States of America,,KVQQ,30.218700408900000,-81.876701355000000,81,-5,A,America/New_York,airport,OurAirports
7691,Whittier Airport,Whittier,United States of America,,PAWR,60.777198791503906,-148.722000122070300,30,-9,U,America/Anchorage,airport,OurAirports
7694,San Clemente Island Naval Auxiliary Landing Field,San Clemente Island,United States of America,,KNUC,33.022701260000000,-118.587997400000000,184,-8,A,America/Los_Angeles,airport,OurAirports
7727,Monument Valley Airport,Monument Valley,United States of America,,UT25,37.016700744599994,-110.200996399000000,5192,-7,U,America/Denver,airport,OurAirports
7859,Burlington Alamance Regional Airport,Burlington,United States of America,,KBUY,36.048500061035156,-79.474899291992190,617,-5,A,America/New_York,airport,OurAirports
7907,Ohio University Snyder Field,Athens,United States of America,,KUNI,39.210998535200000,-82.231399536100010,766,-5,U,America/New_York,airport,OurAirports
7928,Benson Airstrip,Uvalde,United States of America,,2XS8,29.229400634765625,-99.823898315429690,929,-6,A,America/Chicago,airport,OurAirports
7929,Rough River State Park Airport,Null,United States of America,,K2I3,37.610022000000000,-86.507262000000000,577,-6,A,America/Chicago,airport,OurAirports
7930,Smyrna Airport,Smyrna,United States of America,,KMQY,36.008998870800000,-86.520103454600000,543,-6,A,America/Chicago,airport,OurAirports
7931,Franklin County Airport,Sewanee,United States of America,,KUOS,35.205101013184000,-85.898101806641000,1953,-6,A,America/Chicago,airport,OurAirports
7981,Mobile Airport,Mobile,United States of America,,1AZ0,33.111900329589844,-112.268997192382810,1261,-7,U,America/Phoenix,airport,OurAirports
8034,Republic Airport,Farmingdale,United States of America,,KFRG,40.728801727300000,-73.413398742700000,82,-5,A,America/New_York,airport,OurAirports
8123,One Police Plaza Heliport,New York,United States of America,,NK39,40.712600708007810,-73.999603271484380,244,-5,A,America/New_York,airport,OurAirports
8133,Bend Municipal Airport,Bend,United States of America,,KBDN,44.094799040000000,-121.200996400000000,3460,-8,A,America/Los_Angeles,airport,OurAirports
8134,Christmas Valley Airport,Christmas Valley,United States of America,,K62S,43.236499786376950,-120.666000366210940,4317,-8,A,America/Los_Angeles,airport,OurAirports
8135,Burns Municipal Airport,Burns,United States of America,,KBNO,43.591899871800000,-118.955001831000000,4148,-8,A,America/Los_Angeles,airport,OurAirports
8136,Prineville Airport,Prineville,United States of America,,KS39,44.286998748779000,-120.903999328610000,3250,-8,A,America/Los_Angeles,airport,OurAirports
8137,Red Bluff Municipal Airport,Red Bluff,United States of America,,KRBL,40.150699615500000,-122.251998901000000,352,-8,A,America/Los_Angeles,airport,OurAirports
8138,Marin County Airport - Gnoss Field,Novato,United States of America,,KDVO,38.143600463867000,-122.555999755860000,2,-8,A,America/Los_Angeles,airport,OurAirports
8139,Lake County Airport,Lakeview,United States of America,,KLKV,42.161098480199996,-120.399002075000000,4733,-8,A,America/Los_Angeles,airport,OurAirports
8140,Tillamook Airport,Tillamook,United States of America,,KTMK,45.418201446500000,-123.814002991000000,36,-8,A,America/Los_Angeles,airport,OurAirports
8141,Ontario Municipal Airport,Ontario,United States of America,,KONO,44.020500183105000,-117.013999938960000,2193,-7,A,America/Denver,airport,OurAirports
8142,Columbia Gorge Regional the Dalles Municipal Airport,The Dalles,United States of America,,KDLS,45.618499755900000,-121.166999817000000,247,-8,A,America/Los_Angeles,airport,OurAirports
8291,Earl L. Small Jr. Field/Stockmar Airport,Villa Rica,United States of America,,20GA,33.756500244099996,-84.884696960399990,1110,-5,A,America/New_York,airport,OurAirports
8321,Mallards Landing Airport,Locust Grove,United States of America,,GA04,33.365699768066406,-84.165199279785160,837,-5,A,America/New_York,airport,OurAirports
8397,Sky Ranch At Carefree Airport,Carefree,United States of America,,18AZ,33.818099975585940,-111.898002624511720,2568,-7,N,America/Phoenix,airport,OurAirports
8475,Sugar Loaf Shores Airport,Key West,United States of America,,7FA1,24.648799896240234,-81.579803466796880,4,-5,A,America/New_York,airport,OurAirports
8494,Price County Airport,Phillips,United States of America,,KPBH,45.708999633789060,-90.402496337890620,1497,-6,A,America/Chicago,airport,OurAirports
8495,Monroe Municipal Airport,Monroe,United States of America,,KEFT,42.614898681640625,-89.590400695800780,1086,-6,A,America/Chicago,airport,OurAirports
8502,Joseph A. Hardy Connellsville Airport,Connellsville,United States of America,,KVVS,39.959201810000000,-79.657096860000000,1267,-5,A,America/New_York,airport,OurAirports
8503,Bedford County Airport,Bedford,United States of America,,KHMZ,40.085300450000000,-78.512199400000000,1162,-5,A,America/New_York,airport,OurAirports
8538,Zelienople Municipal Airport,Zelienople,United States of America,,KPJC,40.801601410000000,-80.160697940000000,898,-5,A,America/New_York,airport,OurAirports
8555,Warsaw Municipal Airport,Warsaw,United States of America,,KASW,41.274700164794920,-85.840103149414060,850,-5,A,America/New_York,airport,OurAirports
8559,Brooks Field,Marshall,United States of America,,KRMY,42.251201629638670,-84.955497741699220,941,-5,A,America/New_York,airport,OurAirports
8639,Bloyer Field,Tomah,United States of America,,KY72,43.974998470000000,-90.483497620000000,966,-6,A,America/Chicago,airport,OurAirports
